STRUCTURE,STRUCTURE_ID,ACTION,FREQ_ID,FREQ_NAME,REF_AREA_ID,REF_AREA_NAME,INDICATOR_ID,INDICATOR_NAME,TIME_PERIOD,OBS_VALUE,OBS_STATUS_ID,OBS_STATUS_NAME,OBS_CONF_ID
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,STP,Sao Tome and Principe,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1998,61.187,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SAU,Saudi Arabia,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1998,71.879,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SEN,Senegal,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1998,56.418,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SRB,Serbia,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1998,71.18729268,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SYC,Seychelles,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1998,71.74634146,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SLE,Sierra Leone,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1998,42.789,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SGP,Singapore,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1998,77.3,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SXM,Sint Maarten (Dutch part),WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1998,73.48,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SVK,Slovak Republic,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1998,72.55121951,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SVN,Slovenia,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1998,74.80731707,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SLB,Solomon Islands,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1998,66.92,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SOM,Somalia,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1998,50.66,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ZAF,South Africa,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1998,60.001,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SSD,South Sudan,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1998,18.385,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ESP,Spain,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1998,78.66585366,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LKA,Sri Lanka,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1998,72.081,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KNA,St. Kitts and Nevis,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1998,67.69,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LCA,St. Lucia,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1998,70.69,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MAF,St. Martin (French part),WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1998,76.326,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,VCT,St. Vincent and the Grenadines,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1998,71.097,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SDN,Sudan,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1998,48.81,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SUR,Suriname,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1998,65.594,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SWE,Sweden,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1998,79.33902439,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHE,Switzerland,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1998,79.32439024,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SYR,Syrian Arab Republic,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1998,70.196,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TJK,Tajikistan,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1998,61.519,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TZA,Tanzania,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1998,50.914,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,THA,Thailand,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1998,72.862,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TLS,Timor-Leste,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1998,49.123,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TGO,Togo,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1998,54.199,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TON,Tonga,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1998,68.642,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TTO,Trinidad and Tobago,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1998,69.16,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TUN,Tunisia,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1998,73.169,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TUR,Turkiye,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1998,71.039,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TKM,Turkmenistan,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1998,64.106,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TCA,Turks and Caicos Islands,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1998,73.964,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TUV,Tuvalu,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1998,63.418,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,UGA,Uganda,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1998,47.175,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,UKR,Ukraine,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1998,68.37487805,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARE,United Arab Emirates,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1998,73.066,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GBR,United Kingdom,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1998,77.1902439,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,USA,United States,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1998,76.5804878,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,URY,Uruguay,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1998,74.527,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,UZB,Uzbekistan,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1998,65.035,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,VUT,Vanuatu,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1998,68.763,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,VEN,"Venezuela, RB",WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1998,72.668,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,VNM,Viet Nam,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1998,72.107,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,VIR,Virgin Islands (U.S.),WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1998,72.32582927,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PSE,West Bank and Gaza,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1998,70.632,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,YEM,"Yemen, Rep.",WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1998,61.375,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ZMB,Zambia,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1998,44.701,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ZWE,Zimbabwe,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1998,46.819,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AFE,Africa Eastern and Southern,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,51.25887438,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AFW,Africa Western and Central,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,49.72642912,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARB,Arab World,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,66.71675822,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CSS,Caribbean small states,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,68.32604918,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CEB,Central Electricity Board (CEB),WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,72.18456107,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,EAR,Early-demographic dividend,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,64.1449483,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,EAS,East Asia & Pacific,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,71.15641744,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,EAP,East Asia & Pacific (excluding high income),WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,70.18410895,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TEA,East Asia & Pacific (IDA & IBRD),WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,70.30812687,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,EMU,Euro area,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,77.94197478,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ECS,Europe & Central Asia,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,72.87827018,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ECA,Europe & Central Asia (excluding high income),WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,68.36920827,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TEC,Europe & Central Asia (IDA & IBRD),WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,68.19080786,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,EUU,European Union,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,76.74518916,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FCS,Fragile and conflict affected situations,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,54.84139348,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HPC,Heavily indebted poor countries (HIPC),WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,51.83905483,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HIC,High income,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,75.8046808,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IBD,IBRD only,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,67.91019377,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IBT,IDA & IBRD total,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,65.34186412,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IDB,IDA blend,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,55.29833154,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IDX,IDA only,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,56.65672727,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IDA,IDA total,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,56.20626889,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LTE,Late-demographic dividend,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,70.76097036,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LCN,Latin America & Caribbean,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,70.92333929,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LAC,Latin America & Caribbean (excluding high income),WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,70.61495794,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TLA,Latin America & Caribbean (IDA & IBRD),WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,70.77467621,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LDC,Least developed countries: UN classification,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,55.27770093,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LMY,Low & middle income,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,65.14286034,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LIC,Low income,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,52.29276838,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LMC,Lower middle income,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,61.66264231,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MEA,Middle East and North Africa,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,68.84492282,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MNA,Middle East & North Africa (excluding high income),WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,68.27199864,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TMN,Middle East & North Africa (IDA & IBRD),WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,68.24567408,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MIC,Middle income,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,66.24447275,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NAC,North America,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,76.80502283,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,OED,OECD members,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,76.56594132,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,OSS,Other small states,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,65.55437816,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PSS,Pacific island small states,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,67.31268123,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PST,Post-demographic dividend,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,77.09457488,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRE,Pre-demographic dividend,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,50.72444453,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SST,Small states,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,66.27261011,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SAS,South Asia,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,62.56987526,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TSA,South Asia (IDA & IBRD),WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,62.56987526,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SSF,Sub-Saharan Africa,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,50.64080534,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SSA,Sub-Saharan Africa (excluding high income),WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,50.63813452,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TSS,Sub-Saharan Africa (IDA & IBRD),WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,50.64080534,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,UMC,Upper middle income,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,70.31185798,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,WLD,World,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,67.35527097,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AFG,Afghanistan,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,54.846,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ALB,Albania,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,75.183,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DZA,Algeria,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,70.032,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AGO,Angola,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,45.386,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ATG,Antigua and Barbuda,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,74.347,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,73.722,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,70.257,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ABW,Aruba,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,73.561,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AUS,Australia,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,78.93170732,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AUT,Austria,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,77.87560976,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AZE,Azerbaijan,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,64.189,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BHS,"Bahamas, The",WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,71.771,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BHR,Bahrain,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,74.98,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BGD,Bangladesh,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,66.228,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BRB,Barbados,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,74.039,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BLR,Belarus,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,67.90731707,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BEL,Belgium,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,77.6195122,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BLZ,Belize,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,68.773,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BEN,Benin,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,56.526,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BMU,Bermuda,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,79.053,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BTN,Bhutan,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,62.23,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BOL,Bolivia,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,61.871,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BIH,Bosnia and Herzegovina,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,75.076,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BWA,Botswana,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,51.694,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BRA,Brazil,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,69.524,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,VGB,British Virgin Islands,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,74.412,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BRN,Brunei Darussalam,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,73.863,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BGR,Bulgaria,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,71.41219512,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BFA,Burkina Faso,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,50.325,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BDI,Burundi,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,47.528,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CPV,Cabo Verde,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,67.569,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KHM,Cambodia,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,57.69,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CMR,Cameroon,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,52.695,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CAN,Canada,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,78.83902439,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CAF,Central African Republic,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,45.75,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TCD,Chad,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,47.372,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHI,Channel Islands,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,78.935,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHL,Chile,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",1999,76.018,A,Normal value,PU
